id;pid;lat;lng;price;precio garaje;precio - gt;gross size;net size;land size;rooms;bedrooms;bathrooms;garaje;trastero;type;subType;planta;estado;terraceSize;community;energyPerformance;wardrobes;conditionedAir;heating;hotWater;caretaker;elevator;alarm;securityCams;reinforcedDoor;personalSecurity;tennisCourt;basketField;footballField;squash;pool
24265;PIL00018582;41.63936997;2.394492928;0;0;0;10;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
25715;PIL00020138;41.99979509;2.285437034;0;0;0;10;;;0;;;0;0;garage;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
818;GV00001237;38.6358267;-0.865235196;0;0;0;11;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17431;PIL00011342;37.39994527;-5.996722153;0;0;0;12;;;0;;;0;0;garage;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
81;GV00000117;40.29043899;-3.800890239;0;0;0;13;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
819;GV00001241;37.38525683;-4.763915812;0;0;0;13;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5358;GV00009604;37.3912542;-6.033294784;0;0;0;14;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23334;PIL00017612;41.22594522;1.726470581;0;0;0;14;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
29067;TDX00003131;42.0451381;2.27194302;0;0;0;14;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4912;GV00008650;39.22528954;-3.608473978;0;0;0;15;;;0;;;0;0;land;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
15195;PIL00008940;43.53932903;-5.686831465;0;0;0;15;;;0;;;0;0;flat;;8;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
15567;PIL00009344;43.28921871;-5.648016878;0;0;0;15;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2942;GV00004521;37.35849115;-1.665176;0;0;0;16;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4532;GV00007777;37.44686359;-5.788681429;0;0;0;16;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
13878;PIL00007530;43.53278046;-5.670957326;0;0;0;16;;;0;;;0;0;office;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
15618;PIL00009402;43.3086668;-6.469824879;0;0;0;16;;;0;;;0;0;land;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16246;PIL00010089;28.66031947;-17.92185862;0;0;0;16;;;0;;;0;0;land;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16358;PIL00010207;41.49839879;2.379447083;0;0;0;16;;;0;;;0;0;flat;;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22490;PIL00016738;36.69025673;-4.47549377;0;0;0;16;;;0;;;0;0;land;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5250;GV00009333;41.54635324;2.218099142;0;0;0;17;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10926;PIL00004414;28.1075444;-15.41451872;0;0;0;17;;;0;;;0;0;land;;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6145;GV00011320;37.38873784;-6.435869179;0;0;0;18;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2628;GV00004062;40.97553359;-5.679454545;0;0;0;19;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23965;PIL00018271;41.70238257;1.489325575;0;0;0;19;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11;GV00000018;41.91254275;3.167511731;0;0;0;20;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2346;GV00003610;40.4076224;-3.7074861;0;0;0;20;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
3472;GV00005279;37.37015949;-2.970737112;0;0;0;20;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6870;PIL00000196;43.35591052;-5.835902761;0;0;0;20;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11012;PIL00004508;39.5648815;2.624758629;0;0;0;20;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
14562;PIL00008260;43.2862503;-5.645697678;0;0;0;20;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22832;PIL00017092;40.33142088;-1.107832011;0;0;0;20;;;0;;;0;0;land;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
29052;TDX00003116;41.15224034;1.10312789;0;0;0;20;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
30132;TDX00004196;40.62058863;-4.007694768;0;0;0;20;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
68;GV00000101;39.28266705;-2.791939105;0;0;0;21;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
3254;GV00004972;38.53370945;-0.157917553;0;0;0;21;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17828;PIL00011765;40.39758253;0.415654951;0;0;0;21;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1811;GV00002804;39.17193322;-3.855016225;0;0;0;22;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2594;GV00004003;39.17193322;-3.855016225;0;0;0;22;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5025;GV00008865;41.73983012;1.83721262;0;0;0;22;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7227;PIL00000570;41.5139005;-5.740657816;0;0;0;22;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
12249;PIL00005787;43.35870478;-5.845119685;0;0;0;22;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
14622;PIL00008322;43.52815859;-5.632994952;0;0;0;22;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16991;PIL00010868;38.9044774;-6.334679265;0;0;0;22;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
18205;PIL00012169;43.26596714;-5.870311179;0;0;0;22;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
23499;PIL00017781;41.47195253;1.532825109;0;0;0;22;;;0;;;0;0;land;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
27370;TDX00001434;37.88487388;-4.772671286;0;0;0;22;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
27418;TDX00001482;37.88487388;-4.772671286;0;0;0;22;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
878;GV00001332;41.45168887;2.202683089;0;0;0;23;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2137;GV00003312;37.7637137;-3.792881509;0;0;0;23;;;0;;;0;0;house;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
7988;PIL00001369;39.82070517;-0.231334862;0;0;0;23;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
21556;PIL00015751;36.66239126;-4.55951538;0;0;0;23;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
27043;TDX00001107;36.62618955;-6.3511842;0;0;0;23;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
662;GV00000966;37.23033733;-3.65307554;0;0;0;24;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1558;GV00002410;38.88497487;-0.211034883;0;0;0;24;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2788;GV00004299;39.86310543;-0.077769564;0;0;0;24;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
3834;GV00006095;37.2050092;-3.634766971;0;0;0;24;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6666;GV00012435;40.6370501;-3.234363451;0;0;0;24;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
11846;PIL00005368;41.34695544;1.708052204;0;0;0;24;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17551;PIL00011467;41.37464068;2.15868169;0;0;0;24;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
990;GV00001527;39.23454902;-0.52445671;0;0;0;25;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1460;GV00002259;41.82664482;2.714623344;0;0;0;25;;;0;;;0;0;house;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1831;GV00002826;43.36678133;-8.422041684;0;0;0;25;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5723;GV00010401;38.34760332;-0.483280852;0;0;0;25;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
9082;PIL00002499;41.42296059;2.146856529;0;0;0;25;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
14557;PIL00008255;41.42839101;2.173917109;0;0;0;25;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16271;PIL00010115;28.52374259;-16.39459106;0;0;0;25;;;0;;;0;0;land;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16728;PIL00010595;36.71201467;-4.43990116;0;0;0;25;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16954;PIL00010829;36.71201467;-4.43990116;0;0;0;25;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
20298;PIL00014394;41.42614067;2.172153885;0;0;0;25;;;0;;;0;0;land;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
29928;TDX00003992;40.4014711;-3.7024507;0;0;0;25;;;0;;;0;0;flat;;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
30142;TDX00004206;40.3475014;-3.805774256;0;0;0;25;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
625;GV00000917;41.37259412;2.165591112;0;0;0;26;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1574;GV00002433;39.590634;-0.591252853;0;0;0;26;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1708;GV00002659;41.64255512;2.738702017;0;0;0;26;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2210;GV00003428;41.57282909;2.013235827;0;0;0;26;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4800;GV00008451;37.25882884;-6.522131253;0;0;0;26;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5888;GV00010727;37.68914315;-0.962792223;0;0;0;26;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6558;GV00012207;43.38090978;-3.223627295;0;0;0;26;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6559;GV00012208;43.38090978;-3.223627295;0;0;0;26;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6561;GV00012217;43.38145323;-3.22434839;0;0;0;26;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
10278;PIL00003728;41.72398334;1.82398098;0;0;0;26;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16094;PIL00009928;39.55504781;2.611929176;0;0;0;26;;;0;;;0;0;flat;;12;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
16553;PIL00010412;36.72766171;-4.366898525;0;0;0;26;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
17221;PIL00011113;41.96653467;2.821255046;0;0;0;26;;;0;;;0;0;garage;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
22110;PIL00016343;41.42328281;2.14992481;0;0;0;26;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
28904;TDX00002968;41.49408703;2.127012795;0;0;0;26;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
29479;TDX00003543;40.00287623;3.832187224;0;0;0;26;;;0;;;0;0;land;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
30204;TDX00004268;40.4016671;-3.6959984;0;0;0;26;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
30210;TDX00004274;38.01028009;-1.153955284;0;0;0;26;;;0;;;0;0;land;;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1559;GV00002413;40.62109553;-4.010449362;0;0;0;27;;;0;;;0;0;garage;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
1702;GV00002651;41.45168887;2.202683089;0;0;0;27;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2806;GV00004328;41.37542155;2.108868782;0;0;0;27;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4055;GV00006585;39.71201689;3.461044796;0;0;0;27;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4374;GV00007371;37.38577149;-6.076003664;0;0;0;27;;;0;;;0;0;land;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
4534;GV00007780;37.22410266;-7.314707144;0;0;0;27;;;0;;;0;0;house;;0;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
5741;GV00010433;37.91287832;-0.737449615;0;0;0;27;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6108;GV00011256;37.25874598;-6.520873025;0;0;0;27;;;0;;;0;0;premise;;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
6546;GV00012177;38.61354868;-1.112959562;0;0;0;27;;;0;;;0;0;garage;;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
